#datatype measurement,tag,string,dateTime:RFC3339,double,double,double,double,double
name,id,LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std
energy,1343,MAC000132,2013-06-02T00:00:00Z,0.212,0.2875624999999999,1.04,48,0.2376772267082917
energy,1344,MAC000132,2013-06-03T00:00:00Z,0.1624999999999999,0.2561875,1.402,48,0.2542970834455955
energy,1345,MAC000132,2013-06-04T00:00:00Z,0.133,0.2318333354166666,1.6369999999999998,48,0.2745613456894628
energy,1346,MAC000132,2013-06-05T00:00:00Z,0.1505,0.217125,0.847,48,0.1787215384274439
energy,1347,MAC000132,2013-06-06T00:00:00Z,0.189,0.2731875,1.168,48,0.2519629875090151
energy,1348,MAC000132,2013-06-07T00:00:00Z,0.2205,0.3178750000000001,1.382,48,0.2623164099635594
energy,1349,MAC000132,2013-06-08T00:00:00Z,0.1355,0.2015,0.7440000000000001,48,0.1531896335584991
energy,1350,MAC000132,2013-06-09T00:00:00Z,0.2365,0.3201875,1.0490000000000002,48,0.249659994856835
energy,1351,MAC000132,2013-06-10T00:00:00Z,0.1555,0.2482291666666667,1.351,48,0.2755292963983301
energy,1352,MAC000132,2013-06-11T00:00:00Z,0.1369999999999999,0.2504583333333334,1.497,48,0.2720120427820057
energy,1353,MAC000132,2013-06-12T00:00:00Z,0.1975,0.3126458333333333,0.941,48,0.2543903425156864
energy,1354,MAC000132,2013-06-13T00:00:00Z,0.143,0.2398749979166667,1.3839999,48,0.2545642510199353
energy,1355,MAC000132,2013-06-14T00:00:00Z,0.1969999999999999,0.2568749979166667,1.0549999,48,0.2014994372187384
energy,1356,MAC000132,2013-06-15T00:00:00Z,0.136,0.2215,1.222,48,0.2215558140139956
energy,1357,MAC000132,2013-06-16T00:00:00Z,0.301,0.3188125,0.994,48,0.2086855168592409
energy,1358,MAC000132,2013-06-17T00:00:00Z,0.173,0.2654166666666667,0.989,48,0.2463655676181261
energy,1359,MAC000132,2013-06-18T00:00:00Z,0.181,0.2581458333333333,1.304,48,0.2407297407205348
energy,1360,MAC000132,2013-06-19T00:00:00Z,0.2215,0.2664999979166667,1.0549999,48,0.1944803136293283
energy,1361,MAC000132,2013-06-20T00:00:00Z,0.147,0.1958125,0.503,48,0.1176136220671087
energy,1362,MAC000132,2013-06-21T00:00:00Z,0.1889999999999999,0.2398125,0.617,48,0.1326984513450013
energy,1363,MAC000132,2013-06-22T00:00:00Z,0.222,0.2655625,0.905,48,0.2019435255213695
energy,1364,MAC000132,2013-06-23T00:00:00Z,0.343,0.3448333333333332,0.753,48,0.1743478222421128
energy,1365,MAC000132,2013-06-24T00:00:00Z,0.1825,0.2405,1.169,48,0.2113298319507694
energy,1366,MAC000132,2013-06-25T00:00:00Z,0.1525,0.2369166645833333,1.1339999,48,0.2040661911415545
energy,1367,MAC000132,2013-06-26T00:00:00Z,0.159,0.2020833333333333,0.78,48,0.1653716424960578
energy,1368,MAC000132,2013-06-27T00:00:00Z,0.1435,0.2066458333333333,1.018,48,0.1786018381148811
energy,1369,MAC000132,2013-06-28T00:00:00Z,0.2525,0.2820208333333333,0.947,48,0.1792687854286908
energy,1370,MAC000132,2013-06-29T00:00:00Z,0.23,0.2976875000000001,1.02,48,0.2128535763073022
energy,1371,MAC000132,2013-06-30T00:00:00Z,0.21,0.2528541666666666,0.736,48,0.1540618816791642
energy,1372,MAC000132,2013-07-01T00:00:00Z,0.15,0.2362291666666666,0.994,48,0.2063176893008443
energy,1373,MAC000132,2013-07-02T00:00:00Z,0.139,0.2162708333333333,1.212,48,0.2371876660335433
energy,1374,MAC000132,2013-07-03T00:00:00Z,0.1845,0.2171041666666666,0.7070000000000001,48,0.1309476490464038
energy,1375,MAC000132,2013-07-04T00:00:00Z,0.146,0.1692083333333333,0.6890000000000001,48,0.1186037490587045
energy,1376,MAC000132,2013-07-05T00:00:00Z,0.183,0.2739583312500001,1.1339999,48,0.2331506564643385
energy,1377,MAC000132,2013-07-06T00:00:00Z,0.106,0.133,1.063,48,0.1432358566780604
energy,1378,MAC000132,2013-07-07T00:00:00Z,0.115,0.19689583125,1.4119999,48,0.2269733434599775
energy,1379,MAC000132,2013-07-08T00:00:00Z,0.151,0.2053125,1.182,48,0.1763210510174973
energy,1380,MAC000132,2013-07-09T00:00:00Z,0.1585,0.2418541666666667,0.857,48,0.1861841903820701
energy,1381,MAC000132,2013-07-10T00:00:00Z,0.1365,0.1965624999999999,0.726,48,0.1488876352338632
energy,1382,MAC000132,2013-07-11T00:00:00Z,0.1365,0.17239583125,1.0039999,48,0.1476885245146549
energy,1383,MAC000132,2013-07-12T00:00:00Z,0.179,0.2077916666666667,0.625,48,0.1124493187653004
energy,1384,MAC000132,2013-07-13T00:00:00Z,0.2405,0.2775625,0.907,48,0.194848648983354
energy,1385,MAC000132,2013-07-14T00:00:00Z,0.2015,0.2574375,0.7609999999999999,48,0.1597900093074284
energy,1386,MAC000132,2013-07-15T00:00:00Z,0.1725,0.2365416666666667,0.9,48,0.182256769810737
energy,1387,MAC000132,2013-07-16T00:00:00Z,0.173,0.2597500020833332,1.1440001,48,0.2147957553787402
energy,1388,MAC000132,2013-07-17T00:00:00Z,0.254,0.317,0.913,48,0.193692451988834
energy,1389,MAC000132,2013-07-18T00:00:00Z,0.163,0.239,0.8909999999999999,48,0.195274711025154
energy,1390,MAC000132,2013-07-19T00:00:00Z,0.1945,0.2477500000000001,0.85,48,0.163324959982213
energy,1391,MAC000132,2013-07-20T00:00:00Z,0.238,0.235125,0.313,48,0.0479057696520726
energy,1392,MAC000132,2013-07-21T00:00:00Z,0.2475,0.2494166666666668,0.319,48,0.033833656498474
energy,1393,MAC000132,2013-07-22T00:00:00Z,0.2595,0.2605416666666666,0.32,48,0.0344352357476017
energy,1394,MAC000132,2013-07-23T00:00:00Z,0.2575,0.2592916666666666,0.325,48,0.0351997088559848
energy,1395,MAC000132,2013-07-24T00:00:00Z,0.251,0.2497916666666667,0.317,48,0.0322060905653503
energy,1396,MAC000132,2013-07-25T00:00:00Z,0.2325,0.234125,0.304,48,0.0326962975326018
energy,1397,MAC000132,2013-07-26T00:00:00Z,0.2325,0.2354374999999999,0.293,48,0.0337291503762899
energy,1398,MAC000132,2013-07-27T00:00:00Z,0.2425,0.329875,0.773,48,0.164535403291116
energy,1399,MAC000132,2013-07-28T00:00:00Z,0.2775,0.3187083333333333,1.126,48,0.2016487316917907
energy,1400,MAC000132,2013-07-29T00:00:00Z,0.2285,0.257375,0.7929999999999999,48,0.1547576863660144
energy,1401,MAC000132,2013-07-30T00:00:00Z,0.1715,0.2111666666666667,0.99,48,0.1737400030289002
energy,1402,MAC000132,2013-07-31T00:00:00Z,0.1805,0.2391041666666666,0.732,48,0.1671282142017603
energy,1403,MAC000132,2013-08-01T00:00:00Z,0.2015,0.2813541666666667,0.8170000000000001,48,0.2027168121782609
energy,1404,MAC000132,2013-08-02T00:00:00Z,0.2095,0.2445,0.4970000000000001,48,0.1118522962223519
energy,1405,MAC000132,2013-08-03T00:00:00Z,0.2145,0.2511041666666667,0.88,48,0.1488074923164272
energy,1406,MAC000132,2013-08-04T00:00:00Z,0.2245,0.2520000000000001,0.8420000000000001,48,0.1884466175328559
energy,1407,MAC000132,2013-08-05T00:00:00Z,0.2625,0.2829375,0.906,48,0.1697835175131819
energy,1408,MAC000132,2013-08-06T00:00:00Z,0.225,0.2568541666666666,0.8540000000000001,48,0.1538666166748016
energy,1409,MAC000132,2013-08-07T00:00:00Z,0.302,0.3662916645833333,1.582,48,0.3122346963397957
energy,1410,MAC000132,2013-08-08T00:00:00Z,0.1975,0.2417916666666666,0.755,48,0.1550515299839205
energy,1411,MAC000132,2013-08-09T00:00:00Z,0.203,0.2460000000000001,0.679,48,0.1567258074581345
energy,1412,MAC000132,2013-08-10T00:00:00Z,0.2625,0.2958541666666666,0.7809999999999999,48,0.1899628171436797
energy,1413,MAC000132,2013-08-11T00:00:00Z,0.225,0.2755416666666667,1.141,48,0.2040329508571128
energy,1414,MAC000132,2013-08-12T00:00:00Z,0.221,0.2640416666666666,0.72,48,0.1461280345528177
energy,1415,MAC000132,2013-08-13T00:00:00Z,0.2155,0.2736041666666667,0.968,48,0.1913124590912627
energy,1416,MAC000132,2013-08-14T00:00:00Z,0.219,0.2631458333333333,1.051,48,0.1776822396305884
energy,1417,MAC000132,2013-08-15T00:00:00Z,0.1865,0.2262083333333334,0.643,48,0.1327009048267718
energy,1418,MAC000132,2013-08-16T00:00:00Z,0.2155,0.2492083333333333,0.974,48,0.1705794827318866
energy,1419,MAC000132,2013-08-17T00:00:00Z,0.263,0.345375,1.268,48,0.2635488266764873
energy,1420,MAC000132,2013-08-18T00:00:00Z,0.2269999999999999,0.3142708333333334,1.168,48,0.2488990002444667
energy,1421,MAC000132,2013-08-19T00:00:00Z,0.151,0.2110624999999999,0.952,48,0.1947006874994692
energy,1422,MAC000132,2013-08-20T00:00:00Z,0.1115,0.1365625,0.675,48,0.0953086601075126
energy,1423,MAC000132,2013-08-21T00:00:00Z,0.129,0.1897083333333333,0.885,48,0.1727306300786744
energy,1424,MAC000132,2013-08-22T00:00:00Z,0.2055,0.2467708333333333,0.687,48,0.142321218881696
energy,1425,MAC000132,2013-08-23T00:00:00Z,0.2335,0.29625,1.238,48,0.2123244706835833
energy,1426,MAC000132,2013-08-24T00:00:00Z,0.358,0.3814374979166666,1.2539999,48,0.2486330132470947
energy,1427,MAC000132,2013-08-25T00:00:00Z,0.297,0.3848124979166668,1.476,48,0.3015843688829404
energy,1428,MAC000132,2013-08-26T00:00:00Z,0.185,0.2876666666666666,1.082,48,0.2390444037210548
energy,1429,MAC000132,2013-08-27T00:00:00Z,0.2415,0.2962499979166666,1.2359999,48,0.2210099069720347
energy,1430,MAC000132,2013-08-28T00:00:00Z,0.228,0.2745625,1.021,48,0.1840450807691397
energy,1431,MAC000132,2013-08-29T00:00:00Z,0.2265,0.29114583125,1.0779999,48,0.2053320000656872
energy,1432,MAC000132,2013-08-30T00:00:00Z,0.237,0.2708125,0.962,48,0.1649254707565066
energy,1433,MAC000132,2013-08-31T00:00:00Z,0.2575,0.3581666666666667,1.348,48,0.2638362107431252
energy,1434,MAC000132,2013-09-01T00:00:00Z,0.2075,0.310375,1.391,48,0.2664493584873078
energy,1435,MAC000132,2013-09-02T00:00:00Z,0.1665,0.2505000000000001,0.8690000000000001,48,0.1918854933370198
energy,1436,MAC000132,2013-09-03T00:00:00Z,0.2175,0.2692083333333333,0.8109999999999999,48,0.1689279033340043
energy,1437,MAC000132,2013-09-04T00:00:00Z,0.1845,0.2397291666666666,0.8009999999999999,48,0.1477284368227704
energy,1438,MAC000132,2013-09-05T00:00:00Z,0.247,0.2907708333333333,0.917,48,0.1798742160491346
energy,1439,MAC000132,2013-09-06T00:00:00Z,0.1995,0.2706458333333332,0.8140000000000001,48,0.1716082239738556
energy,1440,MAC000132,2013-09-07T00:00:00Z,0.1684999999999999,0.2184166666666666,0.635,48,0.1406701034839471
energy,1441,MAC000132,2013-09-08T00:00:00Z,0.2455,0.3376875,1.027,48,0.2407202098181489
energy,1442,MAC000132,2013-09-09T00:00:00Z,0.2235,0.3262083333333333,1.05,48,0.2361569040560392
energy,1443,MAC000132,2013-09-10T00:00:00Z,0.1634999999999999,0.2398958333333333,1.186,48,0.1973093736203116
energy,1444,MAC000132,2013-09-11T00:00:00Z,0.218,0.3157083333333334,1.669,48,0.3067388492369457
energy,1445,MAC000132,2013-09-12T00:00:00Z,0.1939999999999999,0.2989166666666667,1.25,48,0.2375911769739915
energy,1446,MAC000132,2013-09-13T00:00:00Z,0.1945,0.2843541666666666,0.831,48,0.1813593458377456
energy,1447,MAC000132,2013-09-14T00:00:00Z,0.2345,0.3023125,1.186,48,0.2227041885216943
energy,1448,MAC000132,2013-09-15T00:00:00Z,0.253,0.3924375020833333,1.1900001,48,0.3164669984479411
energy,1449,MAC000132,2013-09-16T00:00:00Z,0.172,0.2299791666666667,1.188,48,0.1825927324394821
energy,1450,MAC000132,2013-09-17T00:00:00Z,0.2045,0.2665416666666667,1.028,48,0.2036319122184901
energy,1451,MAC000132,2013-09-18T00:00:00Z,0.1705,0.2267708333333333,0.772,48,0.1635550840364933
energy,1452,MAC000132,2013-09-19T00:00:00Z,0.2105,0.3034166666666667,1.092,48,0.2172819360101342
energy,1453,MAC000132,2013-09-20T00:00:00Z,0.2515,0.3282291666666667,0.862,48,0.2208484836901239
energy,1454,MAC000132,2013-09-21T00:00:00Z,0.2735,0.2793958333333333,0.757,48,0.1769520598117784
energy,1455,MAC000132,2013-09-22T00:00:00Z,0.157,0.2421041666666666,0.987,48,0.210639577173026
energy,1456,MAC000132,2013-09-23T00:00:00Z,0.246,0.3314999958333334,1.0779999,48,0.2511257932472149
energy,1457,MAC000132,2013-09-24T00:00:00Z,0.2225,0.2578333333333334,0.883,48,0.1702519201420551
energy,1458,MAC000132,2013-09-25T00:00:00Z,0.1625,0.2442291666666667,1.09,48,0.21624328690437
energy,1459,MAC000132,2013-09-26T00:00:00Z,0.154,0.2297083333333334,1.2,48,0.2069642746777999
energy,1460,MAC000132,2013-09-27T00:00:00Z,0.2805,0.4009583291666665,1.1059999,48,0.305819152839742
energy,1461,MAC000132,2013-09-28T00:00:00Z,0.2855,0.3470416666666667,1.6740000000000002,48,0.2971545882041536
energy,1462,MAC000132,2013-09-29T00:00:00Z,0.2695,0.3659999979166668,2.0469999,48,0.3442242485246219
energy,1463,MAC000132,2013-09-30T00:00:00Z,0.2285,0.28641666875,1.0700001,48,0.1976833823224757
energy,1464,MAC000132,2013-10-01T00:00:00Z,0.198,0.2600208333333333,0.8759999999999999,48,0.1752760120718217
energy,1465,MAC000132,2013-10-02T00:00:00Z,0.21,0.2872916666666667,0.944,48,0.1964921045821449
energy,1466,MAC000132,2013-10-03T00:00:00Z,0.203,0.2818541666666667,1.117,48,0.2316683239519271
energy,1467,MAC000132,2013-10-04T00:00:00Z,0.196,0.2876170212765958,0.815,47,0.2101711055712018
energy,1468,MAC000132,2013-10-05T00:00:00Z,0.2815,0.3502916666666667,1.182,48,0.2680024577795631
energy,1469,MAC000132,2013-10-06T00:00:00Z,0.1659999999999999,0.2371041666666667,0.672,48,0.1683825734632277
energy,1470,MAC000132,2013-10-07T00:00:00Z,0.1985,0.3010625,0.883,48,0.2242293095130091
energy,1471,MAC000132,2013-10-08T00:00:00Z,0.207,0.2951875,0.987,48,0.2070826390958296
energy,1472,MAC000132,2013-10-09T00:00:00Z,0.154,0.2080208333333333,0.612,48,0.1428273008027874
energy,1473,MAC000132,2013-10-10T00:00:00Z,0.1925,0.2945,1.036,48,0.2330057071714513
energy,1474,MAC000132,2013-10-11T00:00:00Z,0.191,0.3399583333333333,1.3159999999999998,48,0.3078870308390161
energy,1475,MAC000132,2013-10-12T00:00:00Z,0.3305,0.4133750020833332,1.5650001,48,0.3478474072496722
energy,1476,MAC000132,2013-10-13T00:00:00Z,0.243,0.3413333354166665,1.6980000000000002,48,0.3149852009829955
energy,1477,MAC000132,2013-10-14T00:00:00Z,0.2315,0.3122291666666667,0.997,48,0.2101651062787615
energy,1478,MAC000132,2013-10-15T00:00:00Z,0.1855,0.25325,1.164,48,0.1806233297058898
energy,1479,MAC000132,2013-10-16T00:00:00Z,0.154,0.2378541666666666,0.695,48,0.1751584072827906
energy,1480,MAC000132,2013-10-17T00:00:00Z,0.233,0.2594166666666667,0.6629999999999999,48,0.1350022589776853
energy,1481,MAC000132,2013-10-18T00:00:00Z,0.1955,0.2504166666666667,0.7120000000000001,48,0.1562060604884885
energy,1482,MAC000132,2013-10-19T00:00:00Z,0.2255,0.2940625,0.929,48,0.2068674574378689
energy,1483,MAC000132,2013-10-20T00:00:00Z,0.196,0.3210416666666667,1.649,48,0.3203230389634504
energy,1484,MAC000132,2013-10-21T00:00:00Z,0.268,0.2915416666666666,0.7759999999999999,48,0.1883362721794177
energy,1485,MAC000132,2013-10-22T00:00:00Z,0.1745,0.2263124999999999,0.8140000000000001,48,0.1644020961001643
energy,1486,MAC000132,2013-10-23T00:00:00Z,0.217,0.2908125000000001,1.176,48,0.21710176614137
energy,1487,MAC000132,2013-10-24T00:00:00Z,0.163,0.2218125,0.481,48,0.1397066312640489
energy,1488,MAC000132,2013-10-25T00:00:00Z,0.2145,0.2696875,0.698,48,0.1657312816361653
energy,1489,MAC000132,2013-10-26T00:00:00Z,0.1705,0.2642916666666666,0.862,48,0.2023137397478978
energy,1490,MAC000132,2013-10-27T00:00:00Z,0.3205,0.4285000000000001,1.915,48,0.3574743555747978
energy,1491,MAC000132,2013-10-28T00:00:00Z,0.272,0.3377708333333333,1.635,48,0.2728221491900034
energy,1492,MAC000132,2013-10-29T00:00:00Z,0.2095,0.2342500000000001,0.56,48,0.1355617940276684
energy,1493,MAC000132,2013-10-30T00:00:00Z,0.205,0.3021875,1.383,48,0.2718088859451129
energy,1494,MAC000132,2013-10-31T00:00:00Z,0.2245,0.3090625,1.169,48,0.2596584832535458
energy,1495,MAC000132,2013-11-01T00:00:00Z,0.268,0.30775,0.872,48,0.1890516646710459
energy,1496,MAC000132,2013-11-02T00:00:00Z,0.2415,0.3325625,1.043,48,0.2654094313007815
energy,1497,MAC000132,2013-11-03T00:00:00Z,0.1395,0.2043541666666666,0.5579999999999999,48,0.1305661142679656
energy,1498,MAC000132,2013-11-04T00:00:00Z,0.215,0.2774166666666668,1.031,48,0.2117124538627035
energy,1499,MAC000132,2013-11-05T00:00:00Z,0.2239999999999999,0.3050000020833333,1.0930001,48,0.2252355815207245
energy,1500,MAC000132,2013-11-06T00:00:00Z,0.255,0.2985208333333334,0.877,48,0.182897598321113
energy,1501,MAC000132,2013-11-07T00:00:00Z,0.1765,0.2941250000000001,1.108,48,0.2464139938862619
energy,1502,MAC000132,2013-11-08T00:00:00Z,0.354,0.4079583333333335,1.668,48,0.3490154516077947
energy,1503,MAC000132,2013-11-09T00:00:00Z,0.2685,0.3132083333333333,1.1,48,0.2392446409576406
energy,1504,MAC000132,2013-11-10T00:00:00Z,0.165,0.2592765957446809,1.349,47,0.2601383162295932
energy,1505,MAC000132,2013-11-11T00:00:00Z,0.1545,0.2120416666666666,0.933,48,0.212884541510614
energy,1506,MAC000132,2013-11-12T00:00:00Z,0.2525,0.2839374999999999,0.872,48,0.2481981368978713
energy,1507,MAC000132,2013-11-13T00:00:00Z,0.1995,0.3091875,1.283,48,0.261102055228757
energy,1508,MAC000132,2013-11-14T00:00:00Z,0.171,0.2502916666666667,1.202,48,0.2109129051198605
energy,1509,MAC000132,2013-11-15T00:00:00Z,0.2285,0.3176041666666667,1.054,48,0.2474685227852293
energy,1510,MAC000132,2013-11-16T00:00:00Z,0.2655,0.3323125000000001,1.178,48,0.2414944742991468
energy,1511,MAC000132,2013-11-17T00:00:00Z,0.268,0.3711875,1.42,48,0.3278364055082896
energy,1512,MAC000132,2013-11-18T00:00:00Z,0.2115,0.294625,1.3119999999999998,48,0.2449557167969128
energy,1513,MAC000132,2013-11-19T00:00:00Z,0.2045,0.3030833333333333,1.3159999999999998,48,0.2550448298794291
energy,1514,MAC000132,2013-11-20T00:00:00Z,0.2185,0.291625,0.911,48,0.2272224165784368
energy,1515,MAC000132,2013-11-21T00:00:00Z,0.235,0.2894374979166665,1.0599999,48,0.2236188654540763
energy,1516,MAC000132,2013-11-22T00:00:00Z,0.21,0.2925,1.307,48,0.2401377264395881
energy,1517,MAC000132,2013-11-23T00:00:00Z,0.3165,0.4485625,1.584,48,0.3881526298967259
energy,1518,MAC000132,2013-11-24T00:00:00Z,0.3189999999999999,0.4826875020833335,2.1670001,48,0.4945029881664876
energy,1519,MAC000132,2013-11-25T00:00:00Z,0.238,0.2940416666666667,0.888,48,0.2297357370224499
energy,1520,MAC000132,2013-11-26T00:00:00Z,0.1945,0.2836249979166667,1.0039999,48,0.2636223566668326
energy,1521,MAC000132,2013-11-27T00:00:00Z,0.206,0.2862083333333333,0.988,48,0.2178602869040823
energy,1522,MAC000132,2013-11-28T00:00:00Z,0.183,0.2309375,0.612,48,0.1481098508726948
energy,1523,MAC000132,2013-11-29T00:00:00Z,0.1704999999999999,0.2940625,1.378,48,0.2623644862976176
energy,1524,MAC000132,2013-11-30T00:00:00Z,0.2845,0.3560833333333333,1.402,48,0.2778078957667593
energy,1525,MAC000132,2013-12-01T00:00:00Z,0.134,0.2879375000000001,1.368,48,0.3135140843997623
energy,1526,MAC000132,2013-12-02T00:00:00Z,0.1405,0.2353958333333333,1.238,48,0.218216536961675
energy,1527,MAC000132,2013-12-03T00:00:00Z,0.1679999999999999,0.2681666666666666,1.028,48,0.231201057692248
energy,1528,MAC000132,2013-12-04T00:00:00Z,0.1715,0.3563333375,1.414,48,0.380879581700081
energy,1529,MAC000132,2013-12-05T00:00:00Z,0.2005,0.3887916666666666,1.939,48,0.390148360124455
energy,1530,MAC000132,2013-12-06T00:00:00Z,0.1245,0.2735000020833333,1.1210001,48,0.2959955494741617
energy,1531,MAC000132,2013-12-07T00:00:00Z,0.3265,0.3427708333333333,1.188,48,0.2553629240140254
energy,1532,MAC000132,2013-12-08T00:00:00Z,0.1905,0.3318749958333333,1.2819999,48,0.3101453646807882
energy,1533,MAC000132,2013-12-09T00:00:00Z,0.1345,0.2259375,0.962,48,0.205801123402223
energy,1534,MAC000132,2013-12-10T00:00:00Z,0.1275,0.2487291666666667,1.022,48,0.2487801507084614
energy,1535,MAC000132,2013-12-11T00:00:00Z,0.127,0.2276041666666666,0.7659999999999999,48,0.2020903252427923
energy,1536,MAC000132,2013-12-12T00:00:00Z,0.133,0.2384375,1.175,48,0.2437938531201083
energy,1537,MAC000132,2013-12-13T00:00:00Z,0.17,0.2710208333333334,1.275,48,0.2461085636231549
energy,1538,MAC000132,2013-12-14T00:00:00Z,0.2275,0.3244375,1.756,48,0.3086374245622613
energy,1539,MAC000132,2013-12-15T00:00:00Z,0.312,0.3705833333333333,1.207,48,0.3022792025794311
energy,1540,MAC000132,2013-12-16T00:00:00Z,0.186,0.2877083333333334,1.286,48,0.2430235045399215
energy,1541,MAC000132,2013-12-17T00:00:00Z,0.1889999999999999,0.3103958333333333,1.3969999999999998,48,0.3191148489036199
energy,1542,MAC000132,2013-12-18T00:00:00Z,0.215,0.2517291666666668,0.999,48,0.2011940673783076
energy,1543,MAC000132,2013-12-19T00:00:00Z,0.156,0.2364893617021277,0.893,47,0.2051639717863468
energy,1544,MAC000132,2013-12-20T00:00:00Z,0.1765,0.2341666666666666,1.257,48,0.2243595455374228
energy,1545,MAC000132,2013-12-21T00:00:00Z,0.3985,0.3855625,1.359,48,0.2555383891924339
energy,1546,MAC000132,2013-12-22T00:00:00Z,0.1925,0.3276874979166667,1.614,48,0.29487011700565
energy,1547,MAC000132,2013-12-23T00:00:00Z,0.1689999999999999,0.2708958354166667,1.3200001,48,0.2406994545595526
energy,1548,MAC000132,2013-12-24T00:00:00Z,0.3285,0.4889166666666667,2.026,48,0.4416571710473958
energy,1549,MAC000132,2013-12-25T00:00:00Z,0.2995,0.4332499979166667,1.6289999,48,0.3678382727663101
energy,1550,MAC000132,2013-12-26T00:00:00Z,0.3059999999999999,0.31295833125,1.0369999,48,0.2242678761042365
energy,1551,MAC000132,2013-12-27T00:00:00Z,0.2805,0.4346458333333334,1.743,48,0.3957216133867576
energy,1552,MAC000132,2013-12-28T00:00:00Z,0.21,0.3049791666666667,1.301,48,0.2670952885652588
energy,1553,MAC000132,2013-12-29T00:00:00Z,0.1665,0.2950208354166666,1.228,48,0.3021121796710376
energy,1554,MAC000132,2013-12-30T00:00:00Z,0.265,0.3187083333333333,0.818,48,0.1838886062363464
energy,1555,MAC000132,2013-12-31T00:00:00Z,0.3045,0.3917708333333333,1.265,48,0.2948834778589408
energy,1556,MAC000132,2014-01-01T00:00:00Z,0.3125,0.3722708333333334,0.974,48,0.2676408946572026
energy,1557,MAC000132,2014-01-02T00:00:00Z,0.1585,0.2635833333333333,0.928,48,0.2130363901921436
energy,1558,MAC000132,2014-01-03T00:00:00Z,0.153,0.2909375,1.245,48,0.2794209366536901
energy,1559,MAC000132,2014-01-04T00:00:00Z,0.207,0.2657916666666666,0.682,48,0.1460691993300018
energy,1560,MAC000132,2014-01-05T00:00:00Z,0.266,0.3380208333333334,1.169,48,0.2580987349902089
energy,1561,MAC000132,2014-01-06T00:00:00Z,0.179,0.2368958333333333,0.923,48,0.194140137977078
energy,1562,MAC000132,2014-01-07T00:00:00Z,0.1455,0.2062083354166667,1.2130001,48,0.2009354780544184
energy,1563,MAC000132,2014-01-08T00:00:00Z,0.1545,0.2579375,1.228,48,0.2548193691701149
energy,1564,MAC000132,2014-01-09T00:00:00Z,0.127,0.2522916666666666,1.206,48,0.2704929273730928
energy,1565,MAC000132,2014-01-10T00:00:00Z,0.1205,0.1718333333333332,0.8809999999999999,48,0.1709345194192151
energy,1566,MAC000132,2014-01-11T00:00:00Z,0.077,0.0833749999999999,0.16,48,0.0318317551872006
energy,1567,MAC000132,2014-01-12T00:00:00Z,0.089,0.124125,0.955,48,0.166529995381319
energy,1568,MAC000132,2014-01-13T00:00:00Z,0.211,0.2975416666666666,1.3090000000000002,48,0.2652437625017774
energy,1569,MAC000132,2014-01-14T00:00:00Z,0.1405,0.2656666666666667,1.123,48,0.2683456276642585
energy,1570,MAC000132,2014-01-15T00:00:00Z,0.1715,0.2776041666666666,1.072,48,0.2519944055089348
energy,1571,MAC000132,2014-01-16T00:00:00Z,0.193,0.2845833354166666,1.1720001,48,0.2611023213530619
energy,1572,MAC000132,2014-01-17T00:00:00Z,0.1745,0.2879583333333333,1.2920001,48,0.2729893594788135
energy,1573,MAC000132,2014-01-18T00:00:00Z,0.305,0.393375,1.806,48,0.3515122118879841
energy,1574,MAC000132,2014-01-19T00:00:00Z,0.2865,0.4478750041666666,1.4960001,48,0.4041496884805637
energy,1575,MAC000132,2014-01-20T00:00:00Z,0.1225,0.2495625,1.72,48,0.3078618719179936
energy,1576,MAC000132,2014-01-21T00:00:00Z,0.1325,0.2046041666666666,0.945,48,0.1735207069111648
energy,1577,MAC000132,2014-01-22T00:00:00Z,0.1425,0.2440833333333333,1.161,48,0.2533179679924055
energy,1578,MAC000132,2014-01-23T00:00:00Z,0.135,0.1839583333333333,0.855,48,0.1452592632023834
energy,1579,MAC000132,2014-01-24T00:00:00Z,0.134,0.2571666666666666,1.181,48,0.2749175763003618
energy,1580,MAC000132,2014-01-25T00:00:00Z,0.2925,0.3196041666666666,1.189,48,0.2463643504522496
energy,1581,MAC000132,2014-01-26T00:00:00Z,0.2405,0.3606666645833333,1.296,48,0.3158889680709606
energy,1582,MAC000132,2014-01-27T00:00:00Z,0.2005,0.23275,1.015,48,0.1871347790548696
energy,1583,MAC000132,2014-01-28T00:00:00Z,0.1445,0.23975,1.044,48,0.2320971458385109
energy,1584,MAC000132,2014-01-29T00:00:00Z,0.1205,0.2628124958333334,1.671,48,0.3314661482418974
energy,1585,MAC000132,2014-01-30T00:00:00Z,0.154,0.2413125,0.89,48,0.2003565073891824
energy,1586,MAC000132,2014-01-31T00:00:00Z,0.132,0.2305416666666666,1.58,48,0.2574195977208809
energy,1587,MAC000132,2014-02-01T00:00:00Z,0.246,0.4376249979166667,1.969,48,0.422353463232856
energy,1588,MAC000132,2014-02-02T00:00:00Z,0.2855,0.3875625020833333,1.3380001,48,0.3553187961022665
energy,1589,MAC000132,2014-02-03T00:00:00Z,0.149,0.2448333333333333,1.045,48,0.2500142407291551
energy,1590,MAC000132,2014-02-04T00:00:00Z,0.1565,0.222375,1.228,48,0.2144558303975188
energy,1591,MAC000132,2014-02-05T00:00:00Z,0.154,0.25525,0.982,48,0.2560628662835783
energy,1592,MAC000132,2014-02-06T00:00:00Z,0.1355,0.2513125,1.682,48,0.2993385016395816
