#datatype measurement,tag,dateTime:RFC3339,string,double,double,double,double,double,double,double
name,LCLid,day,day_2,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-14T00:00:00Z,0.11,0.13583333333333333,0.552,48,0.10082011225673672,19146,0.06
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-15T00:00:00Z,0.141,0.18362500000000004,0.5920000000000001,48,0.1554615126482874,8814000000000000,0.057
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-16T00:00:00Z,0.128,0.20006249999999995,0.736,48,0.20655671584749336,9602999999999990,0.06
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-17T00:00:00Z,0.1365,0.21100000000000005,0.667,48,0.2071110299414405,10128000000000000,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-18T00:00:00Z,0.1195,0.18566666666666665,0.705,48,0.19126369602838827,8911999999999990,0.06
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-19T00:00:00Z,0.0985,0.17100000000000004,0.687,48,0.17729924217716145,8208000000000000,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-20T00:00:00Z,0.0875,0.13424999999999995,0.5660000000000001,48,0.10858029679027327,6443999999999990,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-21T00:00:00Z,0.1195,0.154125,0.905,48,0.1481723586649697,73980000000000000,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-22T00:00:00Z,0.1,0.15143750000000006,0.705,48,0.13510813734411314,7269000000000000,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-23T00:00:00Z,0.1395,0.18835416666666666,0.748,48,0.1834732851541287,9041,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-24T00:00:00Z,0.129,0.20314583333333333,0.898,48,0.2137152599200512,9751,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-25T00:00:00Z,0.11,0.13097916666666667,0.327,48,0.07080073613733584,6287000000000000,0.059
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-26T00:00:00Z,0.14200000000000002,0.1310416666666667,0.285,48,0.05593649831703475,6290000000000000,0.06
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-27T00:00:00Z,0.14250000000000002,0.16437500000000002,0.648,48,0.14192455667443193,78900000000000000,0.057
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-28T00:00:00Z,0.07450000000000001,0.13529166666666667,0.7390000000000001,48,0.14036335193837418,6494,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-29T00:00:00Z,0.147,0.14445833333333333,0.3,48,0.0670750479443555,6934,0.068
energy,MAC000131,2023-06-01T00:00:00Z,2013-09-30T00:00:00Z,0.14450000000000002,0.20016666666666666,0.8140000000000001,48,0.20063933274403511,9608,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-01T00:00:00Z,0.151,0.20043750000000005,0.8190000000000001,48,0.17489205257298426,9621000000000000,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-02T00:00:00Z,0.1055,0.20604166875,12410001,48,0.26365419500914866,9890000099999990,0.06
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-03T00:00:00Z,0.14300000000000002,0.204,0.732,48,0.19231257800667764,9791999999999990,0.059
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-04T00:00:00Z,0.1295,0.1716458333333333,0.745,48,0.17788742430804474,8238999999999990,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-05T00:00:00Z,0.114,0.14793749999999994,0.8079999999999999,48,0.12200879044892016,7100999999999990,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-06T00:00:00Z,0.1515,0.16760416666666667,0.657,48,0.11992226907696242,8045,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-07T00:00:00Z,0.109,0.1536666666666667,0.624,48,0.1216047544796532,7376000000000000,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-08T00:00:00Z,0.1135,0.12052083333333335,0.271,48,0.05396255186280666,5785,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-09T00:00:00Z,0.14900000000000002,0.17637500000000006,0.654,48,0.14982977930290575,8466000000000000,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-10T00:00:00Z,0.1395,0.285125,0.774,48,0.2653112684168092,13685999999999900,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-11T00:00:00Z,0.069,0.2019375,0.8340000000000001,48,0.2374189587376819,9693,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-12T00:00:00Z,0.1465,0.1988333333333333,0.64,48,0.17440565740059388,9544,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-13T00:00:00Z,0.1445,0.247625,0.6920000000000001,48,0.2224164796626633,11885999999999900,0.069
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-14T00:00:00Z,0.105,0.2562083333333333,0.8170000000000001,48,0.25115011687370115,12298,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-15T00:00:00Z,0.14850000000000002,0.2835416666666667,0.792,48,0.2723381001258213,13.61,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-16T00:00:00Z,0.15100000000000002,0.22895833333333335,0.757,48,0.2168096486756649,10990000000000000,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-17T00:00:00Z,0.13,0.12460416666666667,0.232,48,0.048026916027583605,5981000000000000,0.067
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-18T00:00:00Z,0.1555,0.17275,0.988,48,0.14378803844548405,8292,0.066
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-19T00:00:00Z,0.116,0.1397083333333333,0.333,48,0.07444516997988072,6705999999999990,0.067
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-20T00:00:00Z,0.153,0.15558333333333338,0.423,48,0.07982183174229363,7468000000000000,0.073
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-21T00:00:00Z,0.149,0.16818750000000002,0.74,48,0.12630268544676249,8073,0.066
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-22T00:00:00Z,0.138,0.1351041666666666,0.341,48,0.06702214292190284,6484999999999990,0.066
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-23T00:00:00Z,0.151,0.14714583333333334,0.304,48,0.06839248110451328,7063,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-24T00:00:00Z,0.152,0.17637500000000006,0.99,48,0.15798082633459576,8466000000000000,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-25T00:00:00Z,0.1415,0.15568750000000006,0.614,48,0.12302380953606484,74730000000000000,0.059
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-26T00:00:00Z,0.1235,0.15110416666666668,0.7,48,0.12861161053827228,7252999999999990,0.06
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-27T00:00:00Z,0.1295,0.1673541666666667,0.642,48,0.11632136145698126,8033000000000000,0.069
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-28T00:00:00Z,0.188,0.2552083333333333,0.8270000000000001,48,0.2246765010895531,12249999999999900,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-29T00:00:00Z,0.14800000000000002,0.236625,0.7509999999999999,48,0.22141312354193407,11358,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-30T00:00:00Z,0.10300000000000001,0.25097916666666664,0.767,48,0.2482839391711727,12047,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2013-10-31T00:00:00Z,0.151,0.2422083333333333,0.687,48,0.21959827522608072,11625999999999900,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-01T00:00:00Z,0.14250000000000002,0.22447916666666667,0.835,48,0.24081492757711603,10775,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-02T00:00:00Z,0.14300000000000002,0.24054166666666674,0.823,48,0.2343069416551747,11546000000000000,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-03T00:00:00Z,0.1535,0.24577083333333336,0.847,48,0.2252966120174132,11797,0.068
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-04T00:00:00Z,0.14950000000000002,0.25193750000000004,0.765,48,0.24079349378447956,12093000000000000,0.066
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-05T00:00:00Z,0.1525,0.2933125,0.754,48,0.2524555285252805,14079,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-06T00:00:00Z,0.166,0.24779166666666666,0.7559999999999999,48,0.19651484252680085,11894,0.068
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-07T00:00:00Z,0.14450000000000002,0.1699375,0.775,48,0.13303501478774102,8157,0.068
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-08T00:00:00Z,0.1575,0.31943749999999993,0.8079999999999999,48,0.2661475279782553,15332999999999900,0.067
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-09T00:00:00Z,0.2275,0.3742708333333333,0.947,48,0.2844168905705917,17965,0.069
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-10T00:00:00Z,0.25949999999999995,0.3639791666666666,0.7979999999999999,48,0.2626981513175793,17470999999999900,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-11T00:00:00Z,0.2,0.363,0.8390000000000001,48,0.2763185796265038,17424000000000000,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-12T00:00:00Z,0.2525,0.363,0.7709999999999999,48,0.2671498105494289,17424,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-13T00:00:00Z,0.14750000000000002,0.32112500000000005,0.698,48,0.2728844837827202,15414,0.059
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-14T00:00:00Z,0.1935,0.3357708333333334,0.7140000000000001,48,0.24972489029596814,16117000000000000,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-15T00:00:00Z,0.141,0.2490208333333333,0.782,48,0.2396560913265696,11952999999999900,0.06
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-16T00:00:00Z,0.14200000000000002,0.2276875,1022,48,0.2498566530522413,10929,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-17T00:00:00Z,0.17049999999999998,0.3042291666666667,0.75,48,0.2433337817566061,14603000000000000,0.068
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-18T00:00:00Z,0.17300000000000001,0.3660625020833335,12130001,48,0.3121533645804305,17571000100000000,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-19T00:00:00Z,0.1525,0.28429166666666666,0.7290000000000001,48,0.25191014594733113,13646,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-20T00:00:00Z,0.1515,0.3283958333333334,1063,48,0.3113004117653046,15763000000000000,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-21T00:00:00Z,0.152,0.3463958354166666,1156,48,0.3323315323488749,16627000099999900,0.066
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-22T00:00:00Z,0.103,0.2779375,1062,48,0.29796282834351684,13341,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-23T00:00:00Z,0.07150000000000001,0.154375,0.861,48,0.1963961070160604,15158,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-24T00:00:00Z,0.1475,0.2811041666666667,42370,48,0.2845466150782369,13493000000000000,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-25T00:00:00Z,0.1535,0.32035416666666666,1193,48,0.3299287150333328,15377,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-26T00:00:00Z,0.152,0.2908124979166666,10089999,48,0.2761579554508195,13958999899999900,0.066
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-27T00:00:00Z,0.146,0.2959375,0.708,48,0.2591286057318077,14205000000000000,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-28T00:00:00Z,0.15100000000000002,0.3037500000000001,0.887,48,0.2759102922359043,14580000000000000,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-29T00:00:00Z,0.1095,0.25085416875,13430001,48,0.29762850604137736,120410001,0.06
energy,MAC000131,2023-06-01T00:00:00Z,2013-11-30T00:00:00Z,0.125,0.20814583333333328,0.746,48,0.2084590872236067,9990999999999990,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-01T00:00:00Z,0.14800000000000002,0.22433333333333336,0.815,48,0.2142948191243692,10767999999999900,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-02T00:00:00Z,0.14800000000000002,0.31062500000000004,0.8270000000000001,48,0.27520983290511186,14910000000000000,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-03T00:00:00Z,0.1495,0.2902083333333333,0.7809999999999999,48,0.2573270093020009,13929999999999900,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-04T00:00:00Z,0.1465,0.2492708333333333,0.73,48,0.2311125487614973,11965,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-05T00:00:00Z,0.147,0.2753333333333334,0.7609999999999999,48,0.2441292240068452,13216000000000000,0.066
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-06T00:00:00Z,0.0905,0.2675833333333333,1321,48,0.31608878589310296,12844,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-07T00:00:00Z,0.106,0.1983125,0.758,48,0.21228976145624395,9519,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-08T00:00:00Z,0.15,0.25304166666666666,0.741,48,0.2309644863861784,12146,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-09T00:00:00Z,0.14350000000000002,0.2595625,0.919,48,0.2570963811533093,12458999999999900,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-10T00:00:00Z,0.14350000000000002,0.2860208333333333,1033,48,0.2708904536055302,13729000000000000,0.066
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-11T00:00:00Z,0.14400000000000002,0.2632916666666667,0.7829999999999999,48,0.2478703297182015,12638000000000000,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-12T00:00:00Z,0.1255,0.256875,0.7959999999999999,48,0.2433510401116138,12389,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-13T00:00:00Z,0.1165,0.2298333333333333,0.77,48,0.24562714637323985,11032,0.06
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-14T00:00:00Z,0.0775,0.141625,0.6829999999999999,48,0.13252805804890058,6797999999999990,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-15T00:00:00Z,0.1575,0.2806666666666667,0.8270000000000001,48,0.252961550634263,13472000000000000,0.071
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-16T00:00:00Z,0.1535,0.3183958333333333,0.7959999999999999,48,0.2734442834518254,15283,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-17T00:00:00Z,0.14350000000000002,0.2663958333333333,0.878,48,0.25581149472479403,12787,0.06
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-18T00:00:00Z,0.149,0.3009375,0.853,48,0.2681969271921644,14445,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-19T00:00:00Z,0.1415,0.2352291666666667,0.738,48,0.230564362139192,11291000000000000,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-20T00:00:00Z,0.1305,0.2267083333333333,0.785,48,0.2262986125824407,10881999999999900,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-21T00:00:00Z,0.10099999999999999,0.16895833333333335,0.732,48,0.18090351940560287,8110000000000000,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-22T00:00:00Z,0.156,0.18929166666666666,0.764,48,0.14663994961365415,9086,0.071
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-23T00:00:00Z,0.418,0.4007083333333333,1018,48,0.2668057671338581,19234,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-24T00:00:00Z,0.152,0.25225000000000003,0.696,48,0.2049349144214723,12107999999999900,0.069
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-25T00:00:00Z,0.621,0.4451875,1171,48,0.3092253640920685,21369,0.07
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-26T00:00:00Z,0.2805,0.4016458333333333,1265,48,0.31927940738837113,19279,0.067
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-27T00:00:00Z,0.14500000000000002,0.28260416666666666,0.728,48,0.25715437366913113,13565,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-28T00:00:00Z,0.0925,0.2311875,0.873,48,0.2440485351318463,11096999999999900,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-29T00:00:00Z,0.14650000000000002,0.3057499979166666,13839999,48,0.3021842042265657,14675999899999900,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-30T00:00:00Z,0.1525,0.295625,0.753,48,0.2513872679962896,14189999999999900,0.066
energy,MAC000131,2023-06-01T00:00:00Z,2013-12-31T00:00:00Z,0.11599999999999999,0.23043750208333336,11210001,48,0.2771721176074346,110610001,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-01T00:00:00Z,0.5535,0.44558333541666667,45139,48,0.3359640870799244,21388000100000000,0.07
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-02T00:00:00Z,0.1545,0.3213541666666667,0.794,48,0.2698196000627348,15425000000000000,0.066
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-03T00:00:00Z,0.1525,0.3284791645833333,18279999,48,0.359688449091489,15766999900000000,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-04T00:00:00Z,0.156,0.2508333333333333,0.765,48,0.206922262444222,45028,0.067
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-05T00:00:00Z,0.156,0.2397916666666667,0.735,48,0.21298206480611934,11510000000000000,0.07
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-06T00:00:00Z,0.14600000000000002,0.2530625,0.813,48,0.2521037785507676,12147000000000000,0.067
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-07T00:00:00Z,0.129,0.22810416666666666,0.7559999999999999,48,0.2331471309347824,10949000000000000,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-08T00:00:00Z,0.14350000000000002,0.2342083333333333,0.78,48,0.22937926953144686,11242,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-09T00:00:00Z,0.1435,0.29639583333333325,45047,48,0.3019966703764127,14226999999999900,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-10T00:00:00Z,0.0985,0.21416666666666676,0.8909999999999999,48,0.2492242716684161,10280000000000000,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-11T00:00:00Z,0.149,0.2418541645833333,12359999,48,0.26777180584815324,11608999899999900,0.07
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-12T00:00:00Z,0.1555,0.2367083333333333,0.826,48,0.21792014527416248,11362,0.069
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-13T00:00:00Z,0.14850000000000002,0.2804166666666667,0.736,48,0.2438025738901479,13.46,0.067
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-14T00:00:00Z,0.14750000000000002,0.2797291666666667,0.898,48,0.2518492236867749,13427,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-15T00:00:00Z,0.14250000000000002,0.2747083333333333,1077,48,0.2822837683724036,13185999999999900,0.066
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-16T00:00:00Z,0.103,0.2584375020833333,12180001,48,0.2953388967333467,124050001,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-17T00:00:00Z,0.099,0.236625,1064,48,0.2824949349950762,11357999999999900,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-18T00:00:00Z,0.149,0.26210416666666675,1291,48,0.27731556950278224,12581000000000000,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-19T00:00:00Z,0.16899999999999998,0.3470000000000001,0.845,48,0.2892782655050617,16656000000000000,0.071
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-20T00:00:00Z,0.161,0.33375,1035,48,0.27428471773501845,44973,0.073
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-21T00:00:00Z,0.151,0.3493958312499999,1155,48,0.3376115527935897,16770999899999900,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-22T00:00:00Z,0.1525,0.2385208333333334,0.747,48,0.22391164571913735,11449000000000000,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-23T00:00:00Z,0.156,0.3079375000000001,1027,48,0.28388006204673755,14781000000000000,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-24T00:00:00Z,0.149,0.2429375020833333,11670001,48,0.26803385771015864,116610001,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-25T00:00:00Z,0.14400000000000002,0.25299999999999995,1181,48,0.2620038167660922,12143999999999900,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-26T00:00:00Z,0.1505,0.27293749999999994,0.726,48,0.2372565185302743,13100999999999900,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-27T00:00:00Z,0.14300000000000002,0.2918541666666667,0.98,48,0.2896734030037991,14009000000000000,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-28T00:00:00Z,0.14,0.2330208333333333,0.985,48,0.2406971691073911,11185,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-29T00:00:00Z,0.13699999999999998,0.2906458333333333,1044,48,0.3098436455103131,13951,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-30T00:00:00Z,0.153,0.3064791666666666,1107,48,0.29628077465316244,14710999999999900,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2014-01-31T00:00:00Z,0.078,0.21572916666666667,1095,48,0.2771760896309791,10355,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-01T00:00:00Z,0.1325,0.19243750000000004,0.66,48,0.1768896646428129,9237000000000000,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-02T00:00:00Z,0.149,0.2787083333333334,41640,48,0.26600687547771845,13378000000000000,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-03T00:00:00Z,0.14,0.2628541666666667,46753,48,0.2990358257611494,12617,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-04T00:00:00Z,0.151,0.30916666666666665,0.815,48,0.26760468886689204,14.84,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-05T00:00:00Z,0.1565,0.2964166666666667,0.7340000000000001,48,0.25576051242580833,14228000000000000,0.059
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-06T00:00:00Z,0.1365,0.2486458333333333,0.723,48,0.2470353140043913,11935,0.06
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-07T00:00:00Z,0.136,0.2166041666666666,0.949,48,0.2305022028401993,10396999999999900,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-08T00:00:00Z,0.1415,0.24710416875000005,11390001,48,0.2585789585796267,11861000100000000,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-09T00:00:00Z,0.158,0.34024999999999994,1102,48,0.2879113708188833,16331999999999900,0.07200000000000001
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-10T00:00:00Z,0.14700000000000002,0.28093749999999995,0.8140000000000001,48,0.2615853797601374,13484999999999900,0.066
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-11T00:00:00Z,0.153,0.3000833333333333,0.745,48,0.2665981782617471,14403999999999900,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-12T00:00:00Z,0.14800000000000002,0.28477083333333325,1011,48,0.2882062086521971,13668999999999900,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-13T00:00:00Z,0.14350000000000002,0.3234583333333333,1064,48,0.3080264535706159,15526,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-14T00:00:00Z,0.1205,0.2285833333333333,0.7809999999999999,48,0.23158876183858554,10972000000000000,0.067
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-15T00:00:00Z,0.0905,0.20216666666666672,0.79,48,0.21784186469589453,9704000000000000,0.062
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-16T00:00:00Z,0.14250000000000002,0.23764583333333336,0.812,48,0.2244707714075756,11407000000000000,0.061
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-17T00:00:00Z,0.1105,0.2410625000000001,0.828,48,0.2515952005639387,11571000000000000,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-18T00:00:00Z,0.1505,0.30718749999999995,0.8009999999999999,48,0.2632607037487704,14744999999999900,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-19T00:00:00Z,0.1455,0.26310416666666664,0.813,48,0.2531151650746753,12628999999999900,0.066
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-20T00:00:00Z,0.107,0.233375,1131,48,0.27772377406489895,11201999999999900,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-21T00:00:00Z,0.127,0.2445625,0.8190000000000001,48,0.2413738960881353,11739,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-22T00:00:00Z,0.1405,0.15043749999999995,0.746,48,0.130887137714708,7220999999999990,0.064
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-23T00:00:00Z,0.1405,0.22866666666666666,1085,48,0.2307885034687242,10976,0.069
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-24T00:00:00Z,0.136,0.2551458333333333,0.7979999999999999,48,0.2456690378384754,12246999999999900,0.051
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-25T00:00:00Z,0.14850000000000002,0.2954583333333333,0.823,48,0.26138110745295523,14182,0.065
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-26T00:00:00Z,0.1395,0.2354583333333333,0.84,48,0.2343371782721798,11302,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-27T00:00:00Z,0.1435,0.27706249999999993,1044,48,0.27434474400620434,13298999999999900,0.063
energy,MAC000131,2023-06-01T00:00:00Z,2014-02-28T00:00:00Z,0.075,0.075,0.075,1,0,0.075,0.075
energy,MAC000132,2023-06-01T00:00:00Z,2011-12-15T00:00:00Z,0.34950000000000003,0.4353636363636363,1263,22,0.3168640305443549,9578,0.095
energy,MAC000132,2023-06-01T00:00:00Z,2011-12-16T00:00:00Z,0.257,0.3715833333333334,1692,48,0.329724116357602,17836000000000000,0.044
energy,MAC000132,2023-06-01T00:00:00Z,2011-12-17T00:00:00Z,0.2775,0.3784999979166666,10599999,48,0.2868589194241513,181679999,0.043
energy,MAC000132,2023-06-01T00:00:00Z,2011-12-18T00:00:00Z,0.23600000000000002,0.3020625,1364,48,0.2535922683439497,14499,0.046
energy,MAC000132,2023-06-01T00:00:00Z,2011-12-19T00:00:00Z,0.2695,0.3446041645833333,14980000000000000,48,0.3393084727729017,16540999900000000,0.042
energy,MAC000132,2023-06-01T00:00:00Z,2011-12-20T00:00:00Z,0.217,0.3213125000000001,1635,48,0.2920908599712141,15423000000000000,0.051
energy,MAC000132,2023-06-01T00:00:00Z,2011-12-21T00:00:00Z,0.229,0.2930416666666668,1473,48,0.2608171250033928,14066000000000000,0.04
energy,MAC000132,2023-06-01T00:00:00Z,2011-12-22T00:00:00Z,0.2445,0.2974791666666667,0.904,48,0.2371363724341032,14279000000000000,0.043
energy,MAC000132,2023-06-01T00:00:00Z,2011-12-23T00:00:00Z,0.313,0.37752083125,13789999,48,0.28855139956122433,18120999899999900,0.07
