id,energy_date,LCLid,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
31,2012-01-14,MAC000131,0.118,0.1589583333333332,0.693,48,0.1474219531464142,7.629999999999996,0.064
32,2012-01-15,MAC000131,0.115,0.2319791666666666,0.728,48,0.2245645895413756,11.134999999999998,0.063
33,2012-01-16,MAC000131,0.127,0.2789999999999999,0.7340000000000001,48,0.2611081132567707,13.392,0.064
34,2012-01-17,MAC000131,0.109,0.2259583333333333,0.687,48,0.2226161622024754,10.845999999999998,0.064
35,2012-01-18,MAC000131,0.1155,0.2269791666666667,0.787,48,0.2224933649102328,10.895000000000003,0.064
36,2012-01-19,MAC000131,0.128,0.243375,0.737,48,0.2370053078676653,11.682,0.067
37,2012-01-20,MAC000131,0.092,0.2246458333333332,0.7659999999999999,48,0.2394944577676453,10.783,0.063
38,2012-01-21,MAC000131,0.1195,0.1750833333333333,0.922,48,0.1825780897732481,8.404000000000002,0.066
39,2012-01-22,MAC000131,0.1015,0.1737708333333333,0.779,48,0.1789463534947779,8.341000000000001,0.066
40,2012-01-23,MAC000131,0.142,0.2425208333333333,0.696,48,0.2215270973851428,11.640999999999998,0.064
41,2012-01-24,MAC000131,0.1325,0.2245416666666666,0.728,48,0.2126665513350362,10.777999999999995,0.065
42,2012-01-25,MAC000131,0.121,0.2395625,0.73,48,0.2376814340577418,11.499,0.064
43,2012-01-26,MAC000131,0.1325,0.2656458333333333,0.7559999999999999,48,0.2481431029803923,12.750999999999998,0.065
44,2012-01-27,MAC000131,0.093,0.2223333333333333,0.778,48,0.2352911580956968,10.672,0.067
45,2012-01-28,MAC000131,0.0935,0.1265833333333333,0.607,48,0.0936782254799802,6.0760000000000005,0.066
46,2012-01-29,MAC000131,0.1305,0.2613958333333334,0.8170000000000001,48,0.2404382293020997,12.547000000000004,0.066
47,2012-01-30,MAC000131,0.1105,0.2618958333333334,0.736,48,0.2475047594284125,12.571000000000002,0.065
48,2012-01-31,MAC000131,0.138,0.2467708333333333,0.753,48,0.2252494824499529,11.845,0.061
49,2012-02-01,MAC000131,0.094,0.2429583333333334,0.7240000000000001,48,0.2376449128635601,11.662000000000004,0.059
50,2012-02-02,MAC000131,0.074,0.2213541666666666,0.708,48,0.2364485900295249,10.625,0.057
51,2012-02-03,MAC000131,0.11,0.2610208333333333,0.7809999999999999,48,0.2517188138754536,12.529000000000002,0.058
52,2012-02-04,MAC000131,0.0945,0.213,0.748,48,0.2129077314886887,10.224000000000004,0.056
53,2012-02-05,MAC000131,0.139,0.2588124999999999,0.6609999999999999,48,0.2216842354926426,12.422999999999996,0.059
54,2012-02-06,MAC000131,0.134,0.24875,0.698,48,0.2408481909083599,11.94,0.063
55,2012-02-07,MAC000131,0.108,0.2662083333333333,0.8029999999999999,48,0.2498422445526788,12.778,0.063
56,2012-02-08,MAC000131,0.132,0.2343958333333333,0.789,48,0.2240821220648314,11.251,0.061
57,2012-02-09,MAC000131,0.253,0.3621666666666668,1.163,48,0.2900022988414632,17.384000000000004,0.064
