id,LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
x1wez,MAC000131,2011-12-15,0.485,0.4320454545454545,0.868,22,0.2391457967876753,9.505,0.072
xsk2n,MAC000131,2011-12-16,0.1415,0.29616666875,1.1160001,48,0.2814713178628203,14.216000100000002,0.031
dvonv,MAC000131,2011-12-17,0.1015,0.1898125,0.685,48,0.1884046862418033,9.111,0.064
oc997,MAC000131,2011-12-18,0.114,0.2189791666666666,0.6759999999999999,48,0.202919278530382,10.510999999999996,0.065
q075l,MAC000131,2011-12-19,0.191,0.3259791666666666,0.7879999999999999,48,0.2592049619947409,15.646999999999998,0.066
mlsc9,MAC000131,2011-12-20,0.218,0.3575,1.077,48,0.287596570275173,17.16,0.066
xmf8c,MAC000131,2011-12-21,0.1305,0.2350833333333333,0.705,48,0.2220696491599295,11.284,0.066
74yvv,MAC000131,2011-12-22,0.089,0.2213541666666666,1.094,48,0.2672388754990826,10.625,0.062
x2gmd,MAC000131,2011-12-23,0.1604999999999999,0.291125,0.7490000000000001,48,0.2490760479443466,13.973999999999998,0.065
afxop,MAC000131,2011-12-24,0.107,0.1689999999999999,0.613,47,0.1506846693105087,7.943,0.065
skm27,MAC000131,2011-12-25,0.2175,0.3391875,0.866,48,0.2631011985747867,16.281000000000002,0.069
9bjud,MAC000131,2011-12-26,0.1495,0.2617083333333333,0.838,48,0.2447927441503373,12.562,0.066
q2xy8,MAC000131,2011-12-27,0.143,0.2740000000000001,0.778,48,0.252127458479137,13.152000000000005,0.068
xi323,MAC000131,2011-12-28,0.1455,0.3005208333333333,1.207,48,0.2986802880177308,14.425,0.066
bb71j,MAC000131,2011-12-29,0.152,0.3070416666666667,0.888,48,0.2644546341928976,14.738,0.066
y1d84,MAC000131,2011-12-30,0.135,0.2768541666666667,0.782,48,0.261185756802965,13.289000000000003,0.064
nad4p,MAC000131,2011-12-31,0.1515,0.3257291666666667,1.252,48,0.3098882941898363,15.635000000000003,0.066
ehc02,MAC000131,2012-01-01,0.151,0.2560208333333333,0.812,48,0.2252494116065079,12.289,0.068
03a65,MAC000131,2012-01-02,0.134,0.2520833333333333,0.851,48,0.237212969518535,12.1,0.068
akpsy,MAC000131,2012-01-03,0.1475,0.2355,0.674,48,0.2099953393606427,11.304000000000002,0.068
7xehw,MAC000131,2012-01-04,0.1009999999999999,0.2162708333333332,0.731,48,0.2152057639407767,10.380999999999997,0.065
1fsww,MAC000131,2012-01-05,0.146,0.3310208333333334,0.7859999999999999,48,0.2733733702406611,15.889000000000005,0.063
mpvu4,MAC000131,2012-01-06,0.1025,0.2236458333333333,0.765,48,0.241187001659508,10.735,0.064
8b5q6,MAC000131,2012-01-07,0.0995,0.1373958333333333,0.5720000000000001,48,0.0944954664190767,6.594999999999999,0.065
9lteh,MAC000131,2012-01-08,0.1369999999999999,0.2305000000000001,0.857,48,0.2212444493834336,11.064000000000004,0.068
pz6hh,MAC000131,2012-01-09,0.1345,0.2603541666666666,0.7709999999999999,48,0.243380490973547,12.497,0.065
ycx4k,MAC000131,2012-01-10,0.1435,0.2012916666666666,0.6940000000000001,48,0.1698051396777875,9.662,0.068
5kaez,MAC000131,2012-01-11,0.13,0.2410416666666667,0.7290000000000001,48,0.2220348792164251,11.57,0.064
dvhnu,MAC000131,2012-01-12,0.1595,0.3267499999999999,1.242,48,0.2924345716966519,15.683999999999996,0.068
9i98l,MAC000131,2012-01-13,0.0849999999999999,0.2425000020833333,1.4680001,48,0.2988751338609918,11.640000099999998,0.063
59azz,MAC000131,2012-01-14,0.118,0.1589583333333332,0.693,48,0.1474219531464142,7.629999999999996,0.064
hzv75,MAC000131,2012-01-15,0.115,0.2319791666666666,0.728,48,0.2245645895413756,11.134999999999998,0.063
l0eq5,MAC000131,2012-01-16,0.127,0.2789999999999999,0.7340000000000001,48,0.2611081132567707,13.392,0.064
53q9p,MAC000131,2012-01-17,0.109,0.2259583333333333,0.687,48,0.2226161622024754,10.845999999999998,0.064
y5be2,MAC000131,2012-01-18,0.1155,0.2269791666666667,0.787,48,0.2224933649102328,10.895000000000003,0.064
x39uq,MAC000131,2012-01-19,0.128,0.243375,0.737,48,0.2370053078676653,11.682,0.067
5oh4h,MAC000131,2012-01-20,0.092,0.2246458333333332,0.7659999999999999,48,0.2394944577676453,10.783,0.063
i4udp,MAC000131,2012-01-21,0.1195,0.1750833333333333,0.922,48,0.1825780897732481,8.404000000000002,0.066
ndmyp,MAC000131,2012-01-22,0.1015,0.1737708333333333,0.779,48,0.1789463534947779,8.341000000000001,0.066
oh643,MAC000131,2012-01-23,0.142,0.2425208333333333,0.696,48,0.2215270973851428,11.640999999999998,0.064
ca4fj,MAC000131,2012-01-24,0.1325,0.2245416666666666,0.728,48,0.2126665513350362,10.777999999999995,0.065
jdlta,MAC000131,2012-01-25,0.121,0.2395625,0.73,48,0.2376814340577418,11.499,0.064
54a8i,MAC000131,2012-01-26,0.1325,0.2656458333333333,0.7559999999999999,48,0.2481431029803923,12.750999999999998,0.065
8zovm,MAC000131,2012-01-27,0.093,0.2223333333333333,0.778,48,0.2352911580956968,10.672,0.067
7y341,MAC000131,2012-01-28,0.0935,0.1265833333333333,0.607,48,0.0936782254799802,6.0760000000000005,0.066
lbqzk,MAC000131,2012-01-29,0.1305,0.2613958333333334,0.8170000000000001,48,0.2404382293020997,12.547000000000004,0.066
hqxle,MAC000131,2012-01-30,0.1105,0.2618958333333334,0.736,48,0.2475047594284125,12.571000000000002,0.065
77vsp,MAC000131,2012-01-31,0.138,0.2467708333333333,0.753,48,0.2252494824499529,11.845,0.061
h0jmy,MAC000131,2012-02-01,0.094,0.2429583333333334,0.7240000000000001,48,0.2376449128635601,11.662000000000004,0.059
nrm9d,MAC000131,2012-02-02,0.074,0.2213541666666666,0.708,48,0.2364485900295249,10.625,0.057
2nsip,MAC000131,2012-02-03,0.11,0.2610208333333333,0.7809999999999999,48,0.2517188138754536,12.529000000000002,0.058
efa92,MAC000131,2012-02-04,0.0945,0.213,0.748,48,0.2129077314886887,10.224000000000004,0.056
of8wm,MAC000131,2012-02-05,0.139,0.2588124999999999,0.6609999999999999,48,0.2216842354926426,12.422999999999996,0.059
1aaes,MAC000131,2012-02-06,0.134,0.24875,0.698,48,0.2408481909083599,11.94,0.063
sb836,MAC000131,2012-02-07,0.108,0.2662083333333333,0.8029999999999999,48,0.2498422445526788,12.778,0.063
qgptl,MAC000131,2012-02-08,0.132,0.2343958333333333,0.789,48,0.2240821220648314,11.251,0.061
0jsc5,MAC000131,2012-02-09,0.253,0.3621666666666668,1.163,48,0.2900022988414632,17.384000000000004,0.064
riog4,MAC000131,2012-02-10,0.0715,0.2252708333333333,0.7979999999999999,48,0.2492217451992138,10.813,0.059
cxfmg,MAC000131,2012-02-11,0.0785,0.1754791666666667,0.892,48,0.193109713010157,8.423000000000002,0.06
arvgn,MAC000131,2012-02-12,0.124,0.2008125,0.763,48,0.2040374033555737,9.639,0.062
flqx5,MAC000131,2012-02-13,0.1375,0.2700833333333333,0.723,48,0.240397439832487,12.964,0.062
6kkq0,MAC000131,2012-02-14,0.104,0.2263541666666666,0.6890000000000001,48,0.2258613290987847,10.865,0.062
3veir,MAC000131,2012-02-15,0.1375,0.2636458333333333,0.805,48,0.248618864896189,12.655,0.065
v4xru,MAC000131,2012-02-16,0.213,0.3446458333333333,0.7609999999999999,48,0.2662033688729179,16.543,0.066
9gpf4,MAC000131,2012-02-17,0.0945,0.2578541666666668,1.327,48,0.3005537435272216,12.377000000000004,0.063
4ba23,MAC000131,2012-02-18,0.113,0.1899166666666666,0.6970000000000001,48,0.1905150726525368,9.115999999999998,0.065
vone6,MAC000131,2012-02-19,0.122,0.2508333333333333,0.8320000000000001,48,0.2458629036188389,12.04,0.065
itnzd,MAC000131,2012-02-20,0.1235,0.2608541666666666,0.8170000000000001,48,0.2507973658268239,12.521,0.064
79xec,MAC000131,2012-02-21,0.1235,0.2421666666666666,0.753,48,0.230445575181142,11.624,0.064
qu8wr,MAC000131,2012-02-22,0.1935,0.3115833333333334,0.747,48,0.2452953784624477,14.956,0.066
zs4vr,MAC000131,2012-02-23,0.104,0.2013541666666666,0.735,48,0.2036950672151916,9.664999999999996,0.065
h77yi,MAC000131,2012-02-24,0.098,0.1976249979166666,1.3609999,48,0.2573993923402459,9.4859999,0.065
f9p66,MAC000131,2012-02-25,0.0865,0.1225833333333332,0.62,48,0.0913221637317714,5.883999999999998,0.064
b98gx,MAC000131,2012-02-26,0.112,0.1648333333333334,0.6559999999999999,48,0.1531881520519064,7.9120000000000035,0.065
rox6x,MAC000131,2012-02-27,0.1195,0.2327708333333333,0.743,48,0.2234939419982767,11.173000000000002,0.065
4tz8k,MAC000131,2012-02-28,0.11,0.1826458333333333,0.769,48,0.1776158285048407,8.767000000000001,0.066
drc7e,MAC000131,2012-02-29,0.1405,0.1703749999999999,1.036,48,0.1457178306529875,8.177999999999999,0.067
s2act,MAC000131,2012-03-01,0.1225,0.2123125,0.6809999999999999,48,0.2047989316222548,10.191000000000004,0.062
3pz0r,MAC000131,2012-03-02,0.093,0.1937916666666666,0.728,48,0.2077344825690404,9.302,0.062
yfu12,MAC000131,2012-03-03,0.0935,0.1417916666666666,0.575,48,0.1163262028134371,6.806000000000001,0.063
8zerx,MAC000131,2012-03-04,0.133,0.2717083333333333,1.268,48,0.2710373263399408,13.042,0.064
acvuf,MAC000131,2012-03-05,0.1265,0.2882708333333333,0.877,48,0.270331690633919,13.836999999999998,0.061
2ildb,MAC000131,2012-03-06,0.126,0.2664583333333333,0.765,48,0.2475905128568896,12.789999999999996,0.064
xmjef,MAC000131,2012-03-07,0.1255,0.2783541666666667,0.797,48,0.2584470388632129,13.361,0.062
6u30s,MAC000131,2012-03-08,0.0965,0.2588958333333334,1.319,48,0.2963013302031259,12.427000000000003,0.061
8w1pv,MAC000131,2012-03-09,0.0885,0.2216875,0.74,48,0.2268442296406866,10.640999999999998,0.062
27883,MAC000131,2012-03-10,0.1095,0.1995,0.815,48,0.201749265072879,9.576,0.061
0v6ss,MAC000131,2012-03-11,0.1095,0.2180416666666666,0.716,48,0.2197588580097714,10.466,0.063
bd1th,MAC000131,2012-03-12,0.1185,0.2157083333333334,0.698,48,0.2160495371026504,10.354000000000005,0.063
14pli,MAC000131,2012-03-13,0.0795,0.1934583333333333,0.779,48,0.2226185515709463,9.286,0.062
ptpko,MAC000131,2012-03-14,0.096,0.1855625,0.928,48,0.2070463928123253,8.907000000000004,0.064
4kzr2,MAC000131,2012-03-15,0.0825,0.1719375,0.7559999999999999,48,0.1931651708892699,8.253000000000002,0.062
tyla4,MAC000131,2012-03-16,0.1205,0.22875,0.706,48,0.2254393818604394,10.98,0.062
e2bms,MAC000131,2012-03-17,0.081,0.1613541666666666,0.687,48,0.161039639574188,7.744999999999999,0.063
qhwnd,MAC000131,2012-03-18,0.5785,0.4331458333333335,0.711,48,0.2297830604633129,20.791000000000007,0.064
qqlrz,MAC000131,2012-03-19,0.1315,0.238875,0.755,48,0.2252819155843666,11.466,0.063
uanlm,MAC000131,2012-03-20,0.11,0.2277291666666667,0.698,48,0.2286518992838224,10.931,0.064
wc8ei,MAC000131,2012-03-21,0.1285,0.2773125,0.79,48,0.2616709120697297,13.311,0.065
s3aqz,MAC000131,2012-03-22,0.115,0.2182291666666666,0.746,48,0.231200404879213,10.475,0.062
efni5,MAC000131,2012-03-23,0.0955,0.1612083333333333,0.627,48,0.1634070701266499,7.738000000000001,0.062
6h4m2,MAC000131,2012-03-24,0.1119999999999999,0.1130416666666666,0.238,48,0.0469014169061172,5.425999999999998,0.064
utzpv,MAC000131,2012-03-25,0.131,0.1676041666666667,0.958,48,0.1583525207672215,8.045000000000002,0.066
2riiq,MAC000131,2012-03-26,0.1115,0.1950833333333333,0.821,48,0.2051897755046074,9.364,0.065
lrbwm,MAC000131,2012-03-27,0.0775,0.1604791666666666,0.6970000000000001,48,0.167683210641989,7.7029999999999985,0.06
gmkio,MAC000131,2012-03-28,0.115,0.181125,0.7829999999999999,48,0.1896126650990314,8.693999999999999,0.063
kxfsy,MAC000131,2012-03-29,0.0955,0.157125,0.933,48,0.1761856642802482,7.542000000000001,0.062
if3i2,MAC000131,2012-03-30,0.0854999999999999,0.1746041666666667,0.732,48,0.1903589822149957,8.381000000000002,0.063
hj14h,MAC000131,2012-03-31,0.1065,0.14,0.805,48,0.1262412415331447,6.72,0.063
hq7w9,MAC000131,2012-04-01,0.1305,0.2211875,1.023,48,0.2236982823862382,10.617000000000004,0.065
9rcra,MAC000131,2012-04-02,0.1205,0.2159166666666667,0.7240000000000001,48,0.2225415890687586,10.364000000000004,0.061
sgdrl,MAC000131,2012-04-03,0.094,0.2209166666666666,0.769,48,0.232646461151948,10.604,0.065
fnuex,MAC000131,2012-04-04,0.111,0.2447083333333333,0.7509999999999999,48,0.2485213256257501,11.746,0.064
59wgw,MAC000131,2012-04-05,0.0675,0.2237291666666666,0.8009999999999999,48,0.2575339464988854,10.739,0.058
bzll6,MAC000131,2012-04-06,0.145,0.3075833333333333,0.87,48,0.2763676115929446,14.763999999999998,0.06
n7a58,MAC000131,2012-04-07,0.1315,0.2893125020833334,1.4220001,48,0.2966831011916805,13.887000100000003,0.065
l16qb,MAC000131,2012-04-08,0.1205,0.2458333333333333,1.072,48,0.2584679356494056,11.8,0.061
6y7xu,MAC000131,2012-04-09,0.2045,0.3537291666666667,0.727,48,0.2646214268662641,16.979000000000006,0.063
1h8xb,MAC000131,2012-04-10,0.101,0.2906875020833333,1.4400001,48,0.3215380769736038,13.9530001,0.061
7tqg1,MAC000131,2012-04-11,0.1155,0.2632708333333333,0.797,48,0.2546714812980142,12.637,0.06
z9s9d,MAC000131,2012-04-12,0.1175,0.2740416666666667,0.95,48,0.2808421952849719,13.154000000000002,0.062
wp6bm,MAC000131,2012-04-13,0.0785,0.2217291666666666,0.7979999999999999,48,0.235799115691711,10.643,0.06
75xud,MAC000131,2012-04-14,0.144,0.3144166666666666,1.104,48,0.2806373319014019,15.092,0.062
ub8hg,MAC000131,2012-04-15,0.135,0.2320625,0.955,48,0.24060786551318,11.139,0.065
twe35,MAC000131,2012-04-16,0.1365,0.3261041666666666,1.036,48,0.3139653890386397,15.652999999999995,0.06
7ehhr,MAC000131,2012-04-17,0.1315,0.2908541666666667,0.833,48,0.2688349164872283,13.961000000000002,0.057
ccdcu,MAC000131,2012-04-18,0.108,0.2572291666666667,1.12,48,0.2626895457171412,12.347000000000005,0.056
cumui,MAC000131,2012-04-19,0.108,0.2802291666666667,1.044,48,0.2884913243714421,13.451,0.058
5xane,MAC000131,2012-04-20,0.0915,0.2028125,0.736,48,0.2152191022378941,9.735000000000005,0.057
bvhww,MAC000131,2012-04-21,0.1265,0.2477291666666667,1.4509999999999998,48,0.2950282885523002,11.891000000000002,0.057
2ldjb,MAC000131,2012-04-22,0.1369999999999999,0.2843333333333333,1.097,48,0.2870406845900578,13.647999999999998,0.064
x1bu6,MAC000131,2012-04-23,0.1465,0.2747291666666667,0.857,48,0.2529574633809839,13.187,0.062
dq1zj,MAC000131,2012-04-24,0.109,0.2257083333333333,0.968,48,0.2369653855980472,10.834,0.063
cudcz,MAC000131,2012-04-25,0.1175,0.2724166666666666,1.204,48,0.3180187893106474,13.076,0.059
uj1of,MAC000131,2012-04-26,0.138,0.2723125,1.018,48,0.2646554690295178,13.071000000000002,0.062
vrl1x,MAC000131,2012-04-27,0.094,0.1849791666666667,0.789,48,0.2070278519224676,8.879000000000003,0.061
939aa,MAC000131,2012-04-28,0.0885,0.1332916666666667,0.687,48,0.1258092034541148,6.3980000000000015,0.061
tk6ah,MAC000131,2012-04-29,0.1169999999999999,0.21225,1.08,48,0.2327993840015247,10.188,0.058
nu081,MAC000131,2012-04-30,0.1405,0.2826458333333333,1.598,48,0.3343494470583538,13.566999999999998,0.062
po9vl,MAC000131,2012-05-01,0.1185,0.2666874979166667,1.0319999,48,0.2761312576971209,12.800999900000004,0.064
1v8lt,MAC000131,2012-05-02,0.131,0.2407916666666666,0.738,48,0.2344520963032596,11.557999999999998,0.063
n2hff,MAC000131,2012-05-03,0.154,0.3049166666666666,0.88,48,0.2735720243048793,14.635999999999996,0.063
guvbg,MAC000131,2012-05-04,0.1015,0.2028125,0.711,48,0.2119872192303612,9.735000000000005,0.06
3uyk6,MAC000131,2012-05-05,0.0885,0.1919375,0.923,48,0.2125663256942381,9.213000000000005,0.062
xz0us,MAC000131,2012-05-06,0.118,0.2070833333333333,0.956,48,0.2293985506394079,9.94,0.059
623aa,MAC000131,2012-05-07,0.326,0.3732916666666668,0.778,48,0.2825600262594062,17.918000000000006,0.064
ucsqc,MAC000131,2012-05-08,0.1035,0.21975,0.8590000000000001,48,0.2420466369691699,10.548000000000002,0.063
0tw23,MAC000131,2012-05-09,0.1064999999999999,0.2621041687499999,1.0700001,48,0.2930177048149445,12.581000099999995,0.063
j2zq2,MAC000131,2012-05-10,0.1405,0.2864375,1.033,48,0.2734074121744231,13.749,0.064
6htr1,MAC000131,2012-05-11,0.119,0.2312083333333333,0.746,48,0.2363975157673889,11.098,0.063
oibh5,MAC000131,2012-05-12,0.1235,0.183,0.908,48,0.1986055644053458,8.783999999999999,0.067
melcl,MAC000131,2012-05-13,0.1385,0.22375,0.98,48,0.2278944791279974,10.740000000000002,0.064
ffn61,MAC000131,2012-05-14,0.1699999999999999,0.3227916666666666,1.025,48,0.2779226861980614,15.494000000000002,0.063
evsqy,MAC000131,2012-05-15,0.1235,0.2607708312500001,1.0319999,48,0.2868581206472889,12.516999900000002,0.061
oibp4,MAC000131,2012-05-16,0.1225,0.2366666666666666,0.79,48,0.2363159022870845,11.36,0.062
ny7mw,MAC000131,2012-05-17,0.12,0.2989791666666667,1.044,48,0.3096430676504346,14.351000000000004,0.063
wiajg,MAC000131,2012-05-18,0.103,0.2323333333333333,0.7859999999999999,48,0.2386071580789747,11.151999999999996,0.064
6gt2h,MAC000131,2012-05-19,0.1159999999999999,0.1651875,0.6990000000000001,48,0.1680803577130182,7.929000000000002,0.063
3pzzr,MAC000131,2012-05-20,0.1335,0.2452291666666666,0.737,48,0.2303412121719053,11.771,0.064
e5o5i,MAC000131,2012-05-21,0.2735,0.3591875,0.79,48,0.2715216896042228,17.241000000000003,0.064
q8io7,MAC000131,2012-05-22,0.112,0.1536249999999999,0.7390000000000001,48,0.1562365398457695,7.373999999999999,0.063
4le2c,MAC000131,2012-05-23,0.1115,0.1317499999999999,0.288,48,0.0691192309354378,6.323999999999999,0.063
5sw4b,MAC000131,2012-05-24,0.1145,0.1418124999999999,0.7120000000000001,48,0.1201733953369401,6.807,0.063
emxzx,MAC000131,2012-05-25,0.117,0.1570416666666666,0.865,48,0.1377135414675917,7.5379999999999985,0.064
vd4sp,MAC000131,2012-05-26,0.117,0.1482083333333333,0.6709999999999999,48,0.1078371424453566,7.113999999999997,0.063
dt6u3,MAC000131,2012-05-27,0.1175,0.1346875,0.281,48,0.0619282894315263,6.465,0.066
x5p6f,MAC000131,2012-05-28,0.108,0.1302083333333333,0.344,48,0.064073082718705,6.249999999999999,0.069
l1b0u,MAC000131,2012-05-29,0.124,0.1331666666666666,0.286,48,0.0614233074250765,6.391999999999999,0.061
w3rqx,MAC000131,2012-05-30,0.1165,0.1265208333333333,0.265,48,0.0499199314576611,6.073000000000001,0.063
v4vxs,MAC000131,2012-05-31,0.122,0.1462708333333333,0.708,48,0.1064546131603537,7.021,0.063
z3t6j,MAC000131,2012-06-01,0.1105,0.1203124999999999,0.312,48,0.0550555449697384,5.774999999999998,0.064
p2qjb,MAC000131,2012-06-02,0.092,0.1137291666666667,0.299,48,0.0545717328369064,5.459000000000001,0.065
7abfa,MAC000131,2012-06-03,0.1165,0.1350208333333333,0.7829999999999999,48,0.1098601605491568,6.481000000000001,0.064
9l7gr,MAC000131,2012-06-04,0.179,0.3791874979166665,1.1619999,48,0.3176294226395438,18.2009999,0.066
anhcp,MAC000131,2012-06-05,0.149,0.3168333333333333,0.742,48,0.2625158421426915,15.208,0.065
bswhr,MAC000131,2012-06-06,0.1035,0.120625,0.305,48,0.0611512338735312,5.790000000000003,0.064
eqdgi,MAC000131,2012-06-07,0.1065,0.2119791645833333,1.2359999,48,0.2562401954268569,10.1749999,0.063
lqpec,MAC000131,2012-06-08,0.124,0.2413125,1.108,48,0.2746297434922851,11.583,0.063
gmtrz,MAC000131,2012-06-09,0.092,0.1100625,0.369,48,0.0584721815108543,5.283000000000002,0.063
54il1,MAC000131,2012-06-10,0.1,0.1512083333333333,0.7929999999999999,48,0.1344487497601102,7.257999999999999,0.064
rzw53,MAC000131,2012-06-11,0.135,0.2948750000000001,0.8140000000000001,48,0.264037845852736,14.154000000000003,0.066
ui8zd,MAC000131,2012-06-12,0.1425,0.2749375000000001,0.727,48,0.2464084488612612,13.197000000000005,0.062
ov3tx,MAC000131,2012-06-13,0.124,0.2377083333333333,0.7490000000000001,48,0.2296503316407251,11.41,0.064
6y3aa,MAC000131,2012-06-14,0.134,0.27875,1.392,48,0.309692675392056,13.38,0.063
bk5ra,MAC000131,2012-06-15,0.0965,0.1895,0.7040000000000001,48,0.1950332213926861,9.096,0.063
ixajk,MAC000131,2012-06-16,0.0815,0.1175416666666666,0.506,48,0.0788353949920091,5.642,0.063
fas3w,MAC000131,2012-06-17,0.1005,0.1404375,1.007,48,0.1437805517949771,6.7410000000000005,0.064
lc35o,MAC000131,2012-06-18,0.1205,0.2043333333333333,0.8740000000000001,48,0.2179246730422404,9.808000000000002,0.063
slqhd,MAC000131,2012-06-19,0.104,0.1725833333333333,1.084,48,0.1989858150972804,8.283999999999999,0.063
uuzq1,MAC000131,2012-06-20,0.14,0.1889583333333333,0.677,48,0.1743519256321283,9.07,0.064
zbb1r,MAC000131,2012-06-21,0.1465,0.2436666666666667,0.862,48,0.2285232269337779,11.696000000000002,0.064
57tjt,MAC000131,2012-06-22,0.0814999999999999,0.1083333333333333,0.286,48,0.0527193828997773,5.200000000000001,0.064
7f956,MAC000131,2012-06-23,0.1015,0.1375833333333333,0.8009999999999999,48,0.1177098548511466,6.603999999999997,0.066
x2mou,MAC000131,2012-06-24,0.105,0.216625,0.687,48,0.2112901227162472,10.397999999999998,0.065
hzpez,MAC000131,2012-06-25,0.107,0.2037083333333333,0.737,48,0.2131551186575848,9.778,0.064
rc6ll,MAC000131,2012-06-26,0.1159999999999999,0.1686875,0.718,48,0.1570112011521281,8.097000000000003,0.065
09zd2,MAC000131,2012-06-27,0.1285,0.1289375,0.313,48,0.060192388806333,6.189,0.064
q3o4d,MAC000131,2012-06-28,0.111,0.1355208333333333,0.695,48,0.0991999891865413,6.505000000000001,0.067
duhzb,MAC000131,2012-06-29,0.106,0.1329166666666666,0.757,48,0.1103520157309622,6.379999999999999,0.064
jv1ok,MAC000131,2012-06-30,0.1295,0.1476041666666666,0.8390000000000001,48,0.1159313332314551,7.085000000000001,0.067
q5kkh,MAC000131,2012-07-01,0.115,0.1308541666666666,0.342,48,0.0600538728296849,6.280999999999998,0.066
6la5y,MAC000131,2012-07-02,0.111,0.1550208333333333,0.659,48,0.139490027033634,7.441,0.061
7nyiw,MAC000131,2012-07-03,0.1075,0.1724791666666666,0.904,48,0.1820274692367544,8.278999999999996,0.058
dsadz,MAC000131,2012-07-04,0.1105,0.1237083333333333,0.295,48,0.0595768619706468,5.9380000000000015,0.06
0bxl7,MAC000131,2012-07-05,0.11,0.1267083333333333,0.307,48,0.0699747548195543,6.082000000000002,0.059
1exei,MAC000131,2012-07-06,0.114,0.1269791666666667,0.302,48,0.0628820204264128,6.0950000000000015,0.062
h7ruy,MAC000131,2012-07-07,0.1119999999999999,0.1244166666666666,0.263,48,0.0604429864411833,5.972,0.061
jfqdc,MAC000131,2012-07-08,0.114,0.1441041666666666,0.847,48,0.1161662857274704,6.916999999999999,0.068
ijzpk,MAC000131,2012-07-09,0.1315,0.1572916666666667,0.841,48,0.1357829867971171,7.550000000000002,0.063
unf3f,MAC000131,2012-07-10,0.108,0.1523749999999999,0.877,48,0.1592185203864253,7.313999999999999,0.058
hveby,MAC000131,2012-07-11,0.118,0.1579166666666667,0.68,48,0.1523742360158647,7.580000000000003,0.059
6bs3m,MAC000131,2012-07-12,0.1015,0.1532708333333333,0.78,48,0.1642777538433047,7.357000000000002,0.062
xf67d,MAC000131,2012-07-13,0.1035,0.1473541666666666,0.7290000000000001,48,0.1494551081227123,7.073,0.059
uh4hk,MAC000131,2012-07-14,0.1065,0.1674791666666666,0.735,48,0.1707809334097693,8.039,0.06
7j1c6,MAC000131,2012-07-15,0.108,0.1316249999999999,0.288,48,0.0713312992684077,6.317999999999999,0.067
zaem5,MAC000131,2012-07-16,0.1265,0.1531666666666666,0.631,48,0.1231845758052202,7.3519999999999985,0.06
i14c4,MAC000131,2012-07-17,0.1115,0.1842083333333333,0.866,48,0.1785890276028789,8.842,0.061
rz0p0,MAC000131,2012-07-18,0.1405,0.172875,0.735,48,0.1578424510760718,8.298000000000002,0.059
7s9ad,MAC000131,2012-07-19,0.107,0.1731458333333333,0.7759999999999999,48,0.1809831295280277,8.310999999999998,0.057
ryns5,MAC000131,2012-07-20,0.108,0.1117708333333333,0.295,48,0.0525904447203722,5.365000000000001,0.059
2i8lw,MAC000131,2012-07-21,0.0925,0.1123125,0.317,48,0.0615723605614271,5.391,0.059
igkmc,MAC000131,2012-07-22,0.107,0.1215833333333333,0.291,48,0.0624362937732681,5.836,0.058
41sra,MAC000131,2012-07-23,0.121,0.1259166666666666,0.28,48,0.0555229809938165,6.0440000000000005,0.059
ewrb6,MAC000131,2012-07-24,0.114,0.1252291666666666,0.259,48,0.0590723464061575,6.010999999999999,0.059
656ie,MAC000131,2012-07-25,0.1325,0.1491458333333333,0.885,48,0.1205859787875101,7.1590000000000025,0.063
y5cc3,MAC000131,2012-07-26,0.124,0.1206875,0.225,48,0.0478366708129661,5.792999999999998,0.06
d8cw3,MAC000131,2012-07-27,0.1285,0.1275,0.308,48,0.0594807317272451,6.12,0.06
p5uor,MAC000131,2012-07-28,0.122,0.1576875,0.584,48,0.1223810158150147,7.569000000000001,0.062
zpjr9,MAC000131,2012-07-29,0.1155,0.1457708333333333,0.636,48,0.1006528137631517,6.997000000000001,0.06
0lwzz,MAC000131,2012-07-30,0.1205,0.1258541666666666,0.339,48,0.057779105986961,6.041,0.061
339fs,MAC000131,2012-07-31,0.114,0.1160416666666667,0.304,48,0.0550423273619351,5.570000000000002,0.057
m1w0z,MAC000131,2012-08-01,0.116,0.1226249999999999,0.256,48,0.0535309117299369,5.885999999999999,0.06
px9bm,MAC000131,2012-08-02,0.0675,0.0936666666666666,0.244,48,0.0428353271054039,4.496,0.058
ljvq3,MAC000131,2012-08-03,0.107,0.1200416666666666,0.31,48,0.0648992536210346,5.7620000000000005,0.057
304p9,MAC000131,2012-08-04,0.1125,0.136375,0.802,48,0.1110950570553328,6.546000000000001,0.06
9ycpl,MAC000131,2012-08-05,0.107,0.125125,0.309,48,0.0640224777681594,6.006,0.06
robai,MAC000131,2012-08-06,0.133,0.1732708333333333,0.637,48,0.1597182012547622,8.316999999999998,0.061
qpmga,MAC000131,2012-08-07,0.0845,0.1649375,0.747,48,0.172131741512628,7.917000000000002,0.057
vul3g,MAC000131,2012-08-08,0.111,0.1211875,0.314,48,0.0565398207442085,5.817000000000001,0.061
1m1ac,MAC000131,2012-08-09,0.1285,0.1260833333333333,0.285,48,0.0570978381426773,6.052000000000001,0.058
x8f0r,MAC000131,2012-08-10,0.1585,0.1436666666666666,0.279,48,0.0606817064983022,6.895999999999999,0.058
99e5n,MAC000131,2012-08-11,0.159,0.1733333333333333,0.542,48,0.0932375902034708,8.32,0.065
